date,symbol,news_vector,impact_score
2019-07-29,A,"[4.238066321704537e-05, -0.0006515895365737379, -9.743776172399521e-05, 0.0032417341135442257, -0.00127791753038764, -0.006298690102994442, 0.0007674619555473328, 0.007487120106816292, -0.005858462769538164, -0.0019667153246700764, -0.0013006188673898578, -0.00794197153300047, -0.0009246371337212622, 0.004039481282234192, 0.0006209310377016664, -0.00210294290445745, 0.002065954264253378, -0.006701832637190819, -0.0011591772781684995, -0.012368776835501194, 0.001251501264050603, 0.003773833392187953, 4.048924893140793e-06, -0.0012446546461433172, -0.0017140395939350128, 0.000697516486980021, -0.0030696468893438578, -0.0030670100823044777, -0.0036820615641772747, 0.003584046382457018, 0.008053094148635864, 0.0024362048134207726, 0.0044565144926309586, -0.0009050279040820897, -0.006316314451396465, 0.005838959012180567, -0.000873396173119545, -0.0011664688354358077, -0.0030398766975849867, -0.005219799000769854, 0.00224653840996325, -0.009141598828136921, -0.0007045075763016939, 0.0009651857544668019, 0.0010447513777762651, 0.003562687197700143, -0.00045334568130783737, -0.004522534087300301, -0.001494359690696001, 0.005366193596273661, 0.0020435776095837355, -0.0012860686983913183, 0.000872776610776782, -0.0016780451405793428, -0.0020778095349669456, -0.003048198064789176, -0.0008143947343342006, -0.004293135367333889, -0.0046622538939118385, 0.0030767149291932583, 0.0005838958313688636, 0.004852856043726206, -0.0010107369162142277, -0.002682318678125739, -0.0020407873671501875, 0.0020422579254955053, 0.0037412652745842934, 0.003924645483493805, -0.006265140138566494, 0.004602575674653053, -0.002034491626545787, 0.0012791897170245647, 0.0013037384487688541, -0.004472002387046814, 0.0067679183557629585, -0.002565699862316251, 0.00016130592848639935, 0.0017588856862857938, -0.0011867281282320619, 0.002188553335145116, 0.0004918124177493155, -0.0018460574792698026, -0.007863444276154041, 0.007667890749871731, -0.00045993318781256676, -0.0030498537234961987, 0.00152920326218009, 0.0028455164283514023, 0.0037804124876856804, -0.001072406186722219, 0.005961659364402294, -0.001073402352631092, 0.0005858445074409246, 0.003942323382943869, 0.002692979294806719, 0.004546517506241798, 0.0027122190222144127, -0.002639925805851817, 0.0004996525822207332, 0.00016031807172112167]",2.0
2019-07-30,A,"[-0.002529648132622242, 0.009510241448879242, -0.0065148454159498215, -0.004592529032379389, 0.0016276116948574781, -0.007790629751980305, -0.005788663402199745, 0.004140326753258705, -0.002044891705736518, 0.00044733379036188126, -0.004217748995870352, 0.004063399042934179, -0.0009311651811003685, 0.002848828211426735, 0.009037299081683159, 6.78827054798603e-05, 0.0065355258993804455, -0.0009612746071070433, 0.002105963183566928, -0.0033490543719381094, 0.005304253660142422, 0.003910321742296219, 0.007593769580125809, 0.004636968486011028, 0.002583550987765193, 0.0006790910847485065, -0.006475781090557575, -0.00023373495787382126, -0.003705753246322274, 0.005458925385028124, 0.009339437820017338, -0.00031118327751755714, 0.00848560780286789, -0.0027186344377696514, 0.0017523893620818853, 0.005802545230835676, -0.0031383305322378874, 0.003824413288384676, -0.004706967156380415, 0.0008631434757262468, -0.006089620292186737, -0.002370583126321435, 0.0036498568952083588, 0.0020741508342325687, -0.004212388768792152, 0.0016909383703023195, -0.00219183717854321, 0.00107640924397856, 0.0027125163469463587, -0.002398888347670436, 0.001488302368670702, -0.004805505275726318, -0.005524019710719585, -0.004063306841999292, 0.0013349606888368726, 0.0024794680066406727, 0.002419412601739168, 0.0010504256933927536, -0.005347585305571556, 0.0022280714474618435, 0.003414913546293974, 0.0013792202807962894, 0.0027186106890439987, 0.007692249491810799, 0.0021674588788300753, 0.003577660769224167, 0.008007753640413284, 0.00217549130320549, -0.0017062332481145859, 0.006646579131484032, 0.0002038175007328391, -0.002488734433427453, -0.0023783710785210133, -0.0021530073136091232, 0.00901371706277132, 0.0040741669945418835, 0.0022385462652891874, 0.0008266041986644268, 0.00034495588624849916, 0.0007574018090963364, -0.0034034186974167824, -0.00393718620762229, -0.0032996628433465958, 0.006334957666695118, 0.0017698355950415134, 0.002056814730167389, 0.00518336845561862, 0.005328850820660591, 0.002752397209405899, -0.004125984851270914, 0.01032425370067358, 0.0034018494188785553, -0.0008780221687629819, -0.002691582078114152, -0.003983366768807173, -0.003960493952035904, 0.006797341629862785, -0.0019112535519525409, -0.004936500918120146, -0.0005030203610658646]",0.0
2019-08-01,A,"[-0.006152622867375612, -0.0019191198516637087, -0.0013905903324484825, 0.004141657613217831, -0.0036370193120092154, -0.009410502389073372, 0.00020721065811812878, 0.0029858900234103203, 0.0008850060403347015, 0.006951267831027508, 0.002186301862820983, -0.001886070822365582, 0.0032697878777980804, 0.0002776132896542549, -0.002400163561105728, 0.0016115527832880616, -0.00034606840927153826, -0.006398464553058147, -0.0030009460169821978, -0.006809034384787083, -0.009440576657652855, -0.006839818321168423, -0.004193399101495743, -0.0036949862260371447, 0.0001473918091505766, 0.0009490696247667074, -0.008999189361929893, -0.00020683184266090393, -0.0012933043763041496, 0.004102621227502823, 0.009933595545589924, 0.006873782724142075, 6.584031507372856e-05, 0.00021543796174228191, -0.0068068779073655605, 0.007377486675977707, 0.004122857935726643, -0.0018667483236640692, -0.004622251261025667, -0.00013516400940716267, -0.004856102634221315, -0.008925188332796097, -0.0012561839539557695, -0.006523735821247101, 0.004695836920291185, -0.0020320373587310314, -0.0019760990981012583, -0.0012019069399684668, 0.004565102979540825, 0.0057883127592504025, -0.0013033057330176234, 0.005160096567124128, 0.0102674700319767, 0.0011054405476897955, -0.0006020500441081822, 3.8106227293610573e-06, 0.006082288455218077, 0.00392350135371089, 0.0030387835577130318, 0.005056355148553848, -0.007451731711626053, 0.004246389959007502, 0.0015006476314738393, 0.0032500242814421654, -0.009048202075064182, -0.005104443524032831, 0.00572024704888463, -0.003884769044816494, -0.0016476454911753535, 0.004433688707649708, 0.0031651416793465614, -0.003767603076994419, -0.004486164543777704, 0.003982951864600182, -0.0011818071361631155, -0.0009006450418382883, 0.0005493378848768771, -0.007915116846561432, -0.004272834863513708, -0.002630917588248849, 0.004137771669775248, 0.001164677320048213, -0.004216874483972788, 0.004825137555599213, -0.00510771619156003, 0.006130741909146309, 0.007872603833675385, -0.0016790676163509488, 0.0016561044612899423, -0.0017552438657730818, 0.00463299173861742, 0.004969101864844561, -0.0036462326534092426, -0.004332881420850754, 0.00653604231774807, 0.0026588242035359144, -0.0032289945520460606, -0.00873598549515009, -0.0032665098551660776, 0.002853919053450227]",1.0
2019-08-07,A,"[-0.0054953754879534245, 0.003864513710141182, 0.0007635887595824897, 0.0034178737550973892, 0.0021658490877598524, -0.010151122696697712, 0.0034492400009185076, 0.014082207344472408, -0.01071052998304367, -0.006742045748978853, -0.003033790737390518, -0.011430636048316956, -0.0023921558167785406, 0.006999373435974121, 0.00015103688929229975, -0.0035630923230201006, 0.007471539545804262, -0.002221694914624095, -0.008264698088169098, -0.012648063711822033, -0.0015776283107697964, -0.0011713214917108417, 0.004854185972362757, -0.007695226464420557, -0.0025708877947181463, 0.00011964755685767159, -0.000429320614784956, -0.004634242970496416, -0.006448671687394381, 0.004908567760139704, 0.009171058423817158, -0.00495727127417922, 0.00036354336771182716, -0.007573725190013647, -0.007549298461526632, 0.007473349571228027, 0.006237784866243601, -2.2312975488603115e-05, 0.0014250711537897587, -0.006470989435911179, -0.0004361126048024744, -0.011036324314773083, -0.005526417400687933, -0.0009366456069983542, 0.0011808620765805244, 0.004537817556411028, -0.001875741290859878, -0.0013070435961708426, 0.002243192633613944, 0.00466240243986249, 0.006849932949990034, -0.005680964794009924, 0.002913070609793067, -0.0019022664055228233, -0.006264036521315575, 0.003615381196141243, 0.003547280328348279, -0.003824956715106964, -0.011398728005588055, 0.005656702909618616, -0.002166243502870202, 0.0022916875313967466, 0.00019030443218071014, -0.005602128338068724, -0.0010433151619508862, 0.004786312114447355, 0.004699963144958019, 0.005011452827602625, -0.004918580874800682, 0.005256273318082094, -9.816788224270567e-05, 0.0009272025781683624, 0.0063679213635623455, -0.0032186098396778107, 0.006948718801140785, 0.004102993290871382, 7.406901568174362e-05, 0.0013383816694840789, -0.001154296100139618, 0.0009226964903064072, -0.002646463690325618, -0.0013860134640708566, -0.006311052944511175, 0.004444746766239405, -0.002564135007560253, -0.004759845789521933, 0.0021306900307536125, 0.0027482090517878532, 0.007569949608296156, 0.00018616202578414232, 0.008429637178778648, 0.006997817661613226, 0.0021339794620871544, -0.0016069645062088966, 0.012168328277766705, 0.007230025250464678, 0.002032007323578, -0.006692310329526663, 0.0046739764511585236, -0.0018671309808269143]",0.0
2019-08-09,A,"[-0.004058384336531162, 0.0007054186426103115, -0.0024948776699602604, 0.002664080588147044, 0.0010967986891046166, -0.012760607525706291, 0.003008871804922819, 0.015953371301293373, -0.009051227942109108, -1.0878592547669541e-05, 0.0010766391642391682, -0.008768046274781227, -0.0036986463237553835, 0.008230669423937798, -0.001959790475666523, -0.0027218800969421864, 0.010382800363004208, -0.002286783652380109, -0.009710529819130898, -0.014288993552327156, 0.0010820890311151743, -0.0021138829179108143, 0.0035559721291065216, -0.008801013231277466, 0.0003601714561227709, -0.0020205609034746885, 0.002071256982162595, -0.0018284640973433852, -0.00663354154676199, 0.005238593555986881, 0.013371193781495094, -0.0010819027666002512, 0.0038440204225480556, -0.0063171000219881535, -0.0063827671110630035, 0.0081853736191988, 0.003683192655444145, -0.0015345781575888395, 0.0025649911258369684, -0.008815458975732327, 0.0022353329695761204, -0.012330738827586174, -0.005903246812522411, -0.0002036278892774135, 0.0013250225456431508, 0.003818203927949071, -0.001218270044773817, 0.0003071901446674019, 0.00355127127841115, 0.0065400018356740475, 0.0020093878265470266, -0.004491066560149193, 0.004069124348461628, -0.0017745578661561012, -0.0015578333986923099, 0.0037297657690942287, 0.004612334072589874, -0.0013752186205238104, -0.006735498551279306, 0.010043852031230927, -0.00027587785734795034, -0.00045958830742165446, 0.0018825463484972715, -0.007379249669611454, -0.0039115287363529205, 0.006201202515512705, 0.005588914267718792, 0.006565167102962732, -0.007993348874151707, 0.009513302706182003, -0.0009403284639120102, 0.0005353348096832633, 0.004968887660652399, -0.002713654888793826, 0.008998291566967964, 0.001361198490485549, 0.004297110252082348, -0.0008802601951174438, -0.003997550345957279, -0.0007526447298005223, -0.004127142019569874, 0.002930148271843791, -0.010170480236411095, 0.006905559450387955, -0.005190600175410509, -0.0056284042075276375, 0.002531967358663678, -0.0030174062121659517, 0.005609477404505014, 0.00012945811613462865, 0.00664669880643487, 0.002899134997278452, 0.006267788354307413, 0.00024837665841914713, 0.011437444016337395, 0.0061891404911875725, 0.002845078706741333, -0.006449309177696705, 0.0028529546689242125, -0.002709572669118643]",0.0
2019-08-12,A,"[-0.006800617557018995, 0.00350611237809062, 0.00045340158976614475, 0.006658866535872221, -2.30822479352355e-05, -0.00887292344123125, 0.006362750194966793, 0.013647482730448246, -0.011423561722040176, -0.0024838431272655725, -0.0028167362324893475, -0.006399107631295919, -0.002642914652824402, 0.006853077095001936, -0.0027433328796178102, 0.0006690208683721721, 0.010408115573227406, -0.0038501182571053505, -0.007474671583622694, -0.01547447219491005, 0.004486347548663616, -0.0001395528670400381, 0.005397006869316101, -0.008781266398727894, -0.0031343623995780945, -0.0016085519455373287, -0.0018272742163389921, -0.0018914435058832169, -0.0066504585556685925, 0.008704282343387604, 0.0071218484081327915, -0.0014462015824392438, 0.0032561400439590216, -0.0017455271445214748, -0.005887128412723541, 0.012946704402565956, 0.003604218130931258, -0.004212782718241215, -0.0017918571829795837, -0.005269229877740145, 0.0006671723676845431, -0.013696685433387756, -0.008193994872272015, -0.002090202644467354, 0.0009308738517574966, 0.0013782365713268518, -0.000727593433111906, -0.004824557341635227, 0.004375179763883352, 0.003928649239242077, 0.004680037498474121, -0.00504320627078414, 0.003843390615656972, 0.0018948931246995926, 0.001221019309014082, 0.005757767707109451, 0.0026593757793307304, -0.0011095277732238173, -0.010110417380928993, 0.0038768472149968147, -0.0022257049567997456, 0.001923658768646419, -0.0012600899208337069, -0.00725582055747509, -0.003290097462013364, 0.0036279004998505116, 0.006313943304121494, 0.004151808563619852, -0.005579589866101742, 0.009862317703664303, 0.0020243139006197453, -0.003158925101161003, 0.0022287864703685045, -0.0034577101469039917, 0.005666525103151798, -0.00032650132197886705, 0.0022480629850178957, 0.002315753838047385, -0.0030429279431700706, 0.0002656659344211221, -0.004053950775414705, 0.003900486510246992, -0.006213390734046698, 0.009840109385550022, -0.0019705931190401316, -0.002860352862626314, 0.0028067599050700665, 0.0013798754662275314, 0.006604168098419905, -0.0014386585680767894, 0.008362580090761185, -0.0016325693577528, 0.0015811544144526124, -0.002773997839540243, 0.006083133164793253, 0.007082988508045673, 0.005238325335085392, -0.00804802868515253, 0.0022719884291291237, -0.0001404695794917643]",-2.0
2019-08-13,A,"[-0.006163628771901131, 0.0017584670567885041, 0.002792914165183902, 0.0022374510299414396, -0.00019785018230322748, -0.010718930512666702, 0.002040604827925563, 0.013540850952267647, -0.0057829637080430984, -0.00459303567185998, -0.0032714856788516045, -0.00940121989697218, -0.002153713721781969, 0.006805528420954943, -0.0005115746753290296, -0.0010309499921277165, 0.007242014165967703, -0.0022400259040296078, -0.004900720436125994, -0.014499151147902012, 0.001395332277752459, 0.0013238191604614258, 0.004961597267538309, -0.005138789303600788, -0.004794374108314514, 0.0022540513891726732, -0.0007341280579566956, -0.003977604676038027, -0.006913455668836832, 0.006334682926535606, 0.008167102001607418, -0.000953614478930831, 0.00157294818200171, -0.003853284055367112, -0.005813411436975002, 0.007577529177069664, 0.0009197673643939197, -0.0035209963098168373, -0.00069498794618994, -0.004535609856247902, 0.0028104144148528576, -0.007689486723393202, -0.0045233373530209064, -0.0022653168998658657, 0.00270341825671494, 0.002689051441848278, 0.0021842122077941895, -0.004862294066697359, 0.004554467741400003, 0.002177934627979994, 0.005565646104514599, -0.0067549170926213264, 0.0021112002432346344, 8.642462489660829e-05, -0.003515254007652402, 0.0018254936439916492, 0.0011917968513444066, -0.0025840250309556723, -0.005651642102748156, 0.005818844772875309, -0.0036559298168867826, 0.003677067579701543, -0.0003474877157714218, -0.0033006027806550264, 0.00024183522327803075, 0.005294433329254389, 0.004639573395252228, 0.0032904474064707756, -0.005834180396050215, 0.008377211168408394, 0.0007603935082443058, 0.0014385903486981988, 0.005722742062062025, -0.004780170042067766, 0.008475190959870815, 0.0021418610122054815, 0.003861181903630495, -0.0013111350126564503, -0.00476393848657608, -0.0002287396346218884, -0.005169996526092291, 0.0004915741737931967, -0.007087324280291796, 0.007444645278155804, -0.004060042090713978, -0.0061318217776715755, 0.0016426884103566408, 0.0021607994567602873, 0.003887368133291602, 0.0007346783531829715, 0.008367599919438362, 0.00242890533991158, 0.0023930747993290424, 0.00010733455565059558, 0.011537699028849602, 0.006026858929544687, 0.004620578605681658, -0.0073310439474880695, 0.001412065583281219, 0.0009225666290149093]",0.0
2019-08-14,A,"[-0.0039511509239673615, 0.002175678964704275, 0.0006526042125187814, 0.00315432739444077, 0.0010093438904732466, -0.007556326221674681, 0.0016906067030504346, 0.009435130283236504, -0.004839590284973383, -0.002222959417849779, -0.0017594018718227744, -0.006457917857915163, -0.003357181791216135, 0.005441983230412006, -0.0001793671544874087, -0.0007390770479105413, 0.006208307109773159, -0.0028568613342940807, -0.0030740867368876934, -0.010416660457849503, -0.0006617589970119298, 0.0026378859765827656, 5.9743582824012265e-05, -0.0029955999925732613, -0.0004508231650106609, -0.00029375613667070866, -0.0012518658768385649, -0.0025002695620059967, -0.005217732395976782, 0.0038318822626024485, 0.006437730044126511, -0.0008458171505481005, 0.001310462597757578, -0.0027746320702135563, -0.006878130603581667, 0.007539671380072832, 0.0027096664998680353, -0.0015049637295305729, -0.000598050479311496, -0.007539877202361822, 5.474741919897497e-05, -0.009625846520066261, -0.004470814485102892, 0.0002985556493513286, 0.0015995835419744253, 8.405960397794843e-05, -0.0006135631701909006, -0.002753695473074913, 0.002649423899129033, 0.0037708396557718515, 0.00228393473662436, -0.002347859786823392, 0.003821359248831868, -0.0016453360440209508, -9.110553946811706e-05, 0.0010879532201215625, 0.00025033458950929344, -0.00231363857164979, -0.006417546421289444, 0.0038526798598468304, -0.0010308818891644478, 0.001466555055230856, 0.000301859516184777, -0.004792028106749058, -0.0025521295610815287, 0.003811686532571912, 0.003989830147475004, 0.0036088083870708942, -0.0029178631957620382, 0.005842524580657482, 0.0021242662332952023, 0.0003766014997381717, 0.004660420585423708, -0.0028207357972860336, 0.005994162522256374, 0.003400417510420084, 0.00268552266061306, -3.8367939851013944e-05, -0.0034174295142292976, 0.00038722166209481657, -0.0035453466698527336, 0.002221803180873394, -0.00506213866174221, 0.0046785627491772175, -0.002302514621987939, -0.003485424444079399, 0.001030540675856173, 0.0018415161175653338, 0.0029627252370119095, -0.0010840086033567786, 0.00754148792475462, 0.0029940002132207155, 0.0038377223536372185, 0.0004944010288454592, 0.010172851383686066, 0.005850657355040312, 0.002257978543639183, -0.003248745808377862, 0.0015151117695495486, -0.0017799806082621217]",0.0
2019-08-15,A,"[-0.004933326039463282, 0.002922284882515669, 0.0023265026975423098, 0.006258229725062847, 0.0015155768487602472, -0.009087343700230122, 0.003904274431988597, 0.010878300294280052, -0.0076697831973433495, -0.0028435473795980215, -0.0018962709000334144, -0.010644503869116306, -0.0037802173756062984, 0.007785805966705084, -0.0030150122474879026, -0.002098047873005271, 0.008930528536438942, -0.0030532635282725096, -0.006294884718954563, -0.0142019372433424, 0.0003471529926173389, 0.00234875176101923, 0.006262273993343115, -0.004527179058641195, -0.003875891212373972, 0.001842716708779335, -0.004646743647754192, 0.0011845219414681196, -0.010079653933644295, 0.005759380757808685, 0.009110863320529461, -0.0007350760279223323, 0.0017192952800542116, -0.008784638717770576, -0.005927701946347952, 0.004973136819899082, 0.0023147366009652615, -1.2889038316643564e-06, 0.00034291617339476943, -0.005047633312642574, 0.001030258135870099, -0.013110089115798473, -0.01082296296954155, 0.000198570269276388, 0.003157593309879303, 0.0008698767051100731, -0.002272352110594511, -0.0019918743055313826, 0.006837958004325628, 0.005110175348818302, 0.0018101651221513748, -0.005220488179475069, 0.007694725878536701, -0.0036148610524833202, -0.0003100754111073911, 0.003830632660537958, 0.0014992952346801758, -0.0031227220315486193, -0.007517409976571798, 0.009127591736614704, -0.0024179439060389996, -0.0009020098368637264, -0.0016873904969543219, -0.003969024401158094, -0.002801190596073866, 0.004550764337182045, 0.002671207766979933, 0.0071981800720095634, -0.004313974641263485, 0.008315442129969597, 0.000519155350048095, 0.0017474230844527483, 0.005714245140552521, -0.004888727329671383, 0.005484661087393761, 0.0014678076840937138, 0.002005061600357294, -0.000621940940618515, 0.0002884795831050724, -0.005586693529039621, -0.008433809503912926, -0.000859868829138577, -0.004264763090759516, 0.006502049975097179, -0.0019292396027594805, -0.0065628415904939175, 0.0035465285181999207, 0.002913484815508127, 0.00556210009381175, -0.0012768502347171307, 0.009037377312779427, 0.0005401656962931156, 0.00265016732737422, -0.0020655966363847256, 0.009763283655047417, 0.00648095179349184, 0.004183857701718807, -0.0058013335801661015, -0.00015856200479902327, -4.713796079158783e-05]",3.0
2019-08-16,A,"[-0.0024881165008991957, 0.0028140817303210497, 0.00358348130248487, 0.0006207588012330234, 0.00011745669326046482, -0.009655380621552467, 0.002389226807281375, 0.007050764746963978, -0.003157439874485135, -0.005172293167561293, 0.001212197239510715, -0.0011932436609640718, 0.0002338794438401237, 0.0020039251539856195, 0.001884809578768909, -0.0012095327256247401, 0.006652945186942816, -0.00799063965678215, -0.005646430421620607, -0.006915305741131306, 0.00125291442964226, 0.002195310313254595, 0.001797948032617569, -0.00252751843072474, -0.008771645836532116, 0.0004469869309104979, -6.310774915618822e-05, -0.0005158134154044092, -0.001097613712772727, 0.005160004366189241, 0.0057623060420155525, -0.0012692910386249423, -0.0005235313437879086, -0.00425121420994401, -0.004074406810104847, 0.007800295017659664, -0.0012573914136737585, -0.004017888568341732, -0.005247135180979967, -0.0054177879355847836, -0.000721773540135473, -0.007387588731944561, -0.003945594187825918, 0.0016391152748838067, 0.003794528543949127, 0.005226201843470335, 0.0023671744856983423, -0.004756500478833914, 0.0028385245241224766, 0.0020055982749909163, 0.0010505535174161196, -0.001178738777525723, -0.002642950741574168, -0.00212325481697917, -0.0027141140308231115, 0.0027720758225768805, 0.001067000674083829, 0.0015448381891474128, -0.004660924430936575, 0.0016167208086699247, -0.003243813058361411, 0.003129626391455531, 0.0021740419324487448, -0.005555910058319569, -0.0019379170844331384, 0.0052033280953764915, 0.003334898268803954, 0.002573758829385042, -0.00580190122127533, 0.0029648463241755962, -0.00012903350580018014, 0.0024762258399277925, 0.0022761377040296793, -0.002448301063850522, 0.004748994018882513, 0.004367113579064608, 0.00031630281591787934, 0.0027049381751567125, -0.0065563335083425045, 0.00023356729070656002, -0.00517880218103528, 0.004425223916769028, -0.0051912241615355015, 0.008361090905964375, -0.0013458693865686655, -0.0028266701847314835, -0.0005777943297289312, 0.0014156587421894073, 0.006855296436697245, -0.0016807867214083672, 0.006986064370721579, -0.0006037061684764922, -0.0020653149113059044, 0.00285247340798378, 0.004211784806102514, 0.003529071109369397, 0.002877742052078247, -0.0024898431729525328, 0.0006323865382000804, -0.0026130846235901117]",2.0
2019-08-20,A,"[-0.004327981732785702, 0.0015494548715651035, -0.0006586943636648357, 0.0043450407683849335, 0.0007926963735371828, -0.008615260012447834, 0.001233752234838903, 0.01245682779699564, -0.00634228577837348, -0.0024159892927855253, -0.0018563361372798681, -0.011393924243748188, -0.0008589162607677281, 0.0051041049882769585, -0.0019109280547127128, -0.0008835201733745635, 0.007333086803555489, -0.006471531931310892, -0.003935897722840309, -0.014363374561071396, 0.001857571303844452, 0.0016082508955150843, 0.0015588670503348112, -0.002418846357613802, -0.0029836627654731274, 0.0019458213355392218, 0.00042346041300334036, -0.0011244951747357845, -0.004175707697868347, 0.0022491454146802425, 0.008989628404378891, 0.0004054427845403552, 0.0021752407774329185, -0.003883759258314967, -0.008133000694215298, 0.009064779616892338, 0.005291352979838848, -0.003407279262319207, -0.0035141068510711193, -0.005067185498774052, -0.00041531812166795135, -0.008957162499427795, -0.002643747953698039, 0.00012303984840400517, 0.004604785703122616, 0.0023863818496465683, -0.001914865686558187, -0.0025110759306699038, 0.003097468288615346, 0.004679597914218903, 0.002207864774391055, -0.0029146140441298485, 0.0006258598295971751, -0.00045370429870672524, -0.0020020182710140944, -0.00030434937798418105, 0.002430881140753627, -0.0033169849775731564, -0.007785259746015072, 0.0064895120449364185, -0.0005615627742372453, 0.002589263254776597, 0.003383437404409051, -0.0025498876348137856, -0.004275312181562185, 0.0020578214898705482, 0.00018560064199846238, 0.005127673503011465, -0.004613057244569063, 0.005865690764039755, 0.0036637282464653254, 0.001926303724758327, 0.004150761291384697, -0.0037021376192569733, 0.006375151686370373, 0.0002453940687701106, 0.004668892361223698, -8.302710193675011e-05, -0.0020994646474719048, 0.0006217253976501524, -0.0032682809978723526, -0.0021438458934426308, -0.009577609598636627, 0.007165604270994663, -0.0038499152287840843, -0.0029092254117131233, 0.0016911347629502416, 0.0029115071520209312, 0.004577610641717911, -0.0017279773019254208, 0.005721070803701878, 0.004848400130867958, 0.005530773662030697, 0.0018678022315725684, 0.012032241560518742, 0.00625624181702733, 0.0005151226068846881, -0.0062619466334581375, 0.0035120260436087847, 1.4179049685481004e-05]",0.0
2019-08-21,A,"[0.00040248429286293685, 0.004438459407538176, 0.0012863688170909882, 0.0032119883690029383, -0.0027716702315956354, -0.0071524325758218765, 0.0004689255729317665, 0.008313310332596302, -0.004647715948522091, -0.00390649912878871, 3.991916310042143e-05, -0.005238296929746866, 0.00489385612308979, 0.004308862145990133, 0.0027470674831420183, -0.0021193961147218943, 0.007659896742552519, -0.005860519595444202, -0.004307871218770742, -0.010778902098536491, -0.0008287571254186332, -6.31495495326817e-05, 0.0007824799977242947, -0.0074633206240832806, -0.005811181850731373, 0.0019855282735079527, 9.335053618997335e-05, -0.0006912020035088062, -0.003900084877386689, 0.006196275353431702, 0.006836216431111097, -0.003261522389948368, 0.0006008374039083719, -0.003428943455219269, -0.0074487472884356976, 0.011026247404515743, 0.0002977705735247582, -0.0042442143894732, -0.004140038043260574, -0.007675234694033861, -0.0018587640952318907, -0.006173381581902504, -0.0005408019642345607, 0.0024606690276414156, 0.005363104399293661, 0.003931092098355293, 0.0005941193085163832, -0.004242173861712217, 0.0015290973242372274, 0.0014557219110429287, 0.002324036555364728, -0.001017891801893711, -0.0006669685244560242, -0.0052698636427521706, -0.002065284177660942, 0.0050238133408129215, -0.0004986036801710725, 0.0009286010172218084, -0.0039354790933430195, 0.0012357315281406045, -0.0014994569355621934, -0.0001426392118446529, 0.0014911395264789462, -0.004441495519131422, -0.002230527810752392, 0.005354360677301884, 0.0013684614095836878, 0.003264345694333315, -0.006183946505188942, 0.004263794049620628, -0.0012604339281097054, 0.0028365286998450756, 0.004515617620199919, -0.0003444923204369843, 0.003664475167170167, 0.005132643505930901, 0.004179207608103752, 0.002506780903786421, -0.003063802607357502, 0.0035780167672783136, -0.0036339289508759975, 0.0015930318040773273, -0.007234328426420689, 0.006348788738250732, 0.0008994633099064231, -0.004714496433734894, -0.0014299580361694098, -0.00045610079541802406, 0.007553673814982176, 7.266213651746511e-05, 0.005244158674031496, 0.0039012038614600897, -0.0006961220060475171, 0.0016616255743429065, 0.007300344295799732, 0.0012621937785297632, 0.001107644522562623, -0.0017392935696989298, 0.0016560874646529555, -0.002759466413408518]",2.0
2019-08-22,A,"[-0.004328032489866018, 0.0013921033823862672, -0.0015353838680312037, -0.0010402461048215628, 0.0025921219494193792, -0.003882806049659848, 0.0007864744984544814, 0.007936567068099976, -0.0058861952275037766, -0.002879334380850196, -0.0035718868020921946, -0.006409067194908857, -0.0036389296874403954, 0.0008863352122716606, -0.0007143290713429451, -0.0024461662396788597, 0.004519851878285408, -0.004544018302112818, -0.002248413860797882, -0.006212722044438124, -0.0038163550198078156, 0.003051137086004019, -3.788338653976098e-05, -0.0025029557291418314, -0.0017587810289114714, 4.3375544919399545e-05, 0.00030612980481237173, -0.003991997335106134, -0.00608628848567605, 0.0025593906175345182, 0.007103852462023497, -0.0024585938081145287, 0.00025388735230080783, -0.006451664958149195, -0.007269555237144232, 0.0051311166025698185, 0.0004236808163113892, -0.0001625557051738724, -0.000449739774921909, -0.00427595479413867, -0.000733208900783211, -0.005540462210774422, -0.00338163529522717, 0.0008207077626138926, 0.003492720192298293, 0.0009202200453728437, 0.001285260426811874, -0.0014178651617839932, 0.0013973522000014782, 0.003391876118257642, 0.0028918287716805935, -0.004171537235379219, 0.0032622760627418756, -0.0011340330820530653, -0.004266785457730293, 0.0007943967939354479, -0.0011665195925161242, -0.0003647291159722954, -0.006913194432854652, 0.002931285882368684, -0.000447636644821614, 0.0032536291982978582, 0.0012256919872015715, -0.0016233990900218487, -0.0017185070319101214, 0.003322719130665064, -0.0008328203111886978, 0.001367155578918755, -0.002643631072714925, 0.004851282574236393, 0.0004454632580745965, 0.001511364826001227, 0.004369229078292847, -0.0024796000216156244, 0.005195568781346083, 0.0017457677749916911, 0.0029745856299996376, 0.002766173565760255, -0.0006869547651149333, 0.002508660312741995, -0.002266113180667162, -0.0009938814910128713, -0.005587492138147354, -0.00014048047887627035, -0.00021524033218156546, -0.002553478581830859, 0.0018866769969463348, 0.0027942380402237177, 0.0030960990116000175, 0.0009043168392963707, 0.007907796651124954, 0.0029952875338494778, 0.002379251178354025, 0.001509864698164165, 0.006746761035174131, 0.005378873087465763, 0.002469416940584779, -0.002981034107506275, 0.001887001097202301, 0.0009267351124435663]",-2.0
