date,symbol,news_vector,impact_score
2019-07-16,A,"[-0.044037677347660065, 0.11843498051166534, 0.23393210768699646, -0.13420772552490234, 0.13496795296669006, -0.15664441883563995, 0.2628627121448517, -0.22727970778942108, 0.18646924197673798, -0.25324735045433044, 0.1969238817691803, -0.16488739848136902, 0.35701853036880493, 0.6510356664657593, 0.32298964262008667, -0.3019910454750061, 0.5742340087890625, 0.0922553762793541, -0.1530148983001709, -0.3541545271873474, -0.424994558095932, 0.20327845215797424, -0.39332735538482666, 0.2328980267047882, -0.30539172887802124, -0.07543004304170609, 0.22545158863067627, -0.31733912229537964, -0.1261785924434662, 0.04228660464286804, 0.023591767996549606, -0.47619861364364624, 1.2527549266815186, -0.5057026147842407, -0.16727618873119354, 0.15634667873382568, 0.29603251814842224, 0.13207992911338806, -0.1616881787776947, -0.6073724627494812, 0.2181152105331421, 0.5673925280570984, -0.03151882812380791, -0.3323538601398468, 0.21040233969688416, 0.12445727735757828, -0.324374258518219, 0.26302313804626465, -0.34649980068206787, -0.1419067680835724, -0.06893353164196014, -0.33299538493156433, 0.3807183504104614, -0.015730315819382668, 0.37291789054870605, -0.25383251905441284, -0.14563719928264618, -0.18447087705135345, 0.14671720564365387, -0.5304616689682007, -0.017621124163269997, -0.06407395005226135, 0.01136351190507412, -0.15215237438678741, -0.0796106830239296, -0.28931498527526855, -0.09712441265583038, 0.2109547108411789, 0.145062655210495, -0.3355722427368164, 0.08563660085201263, -0.5300971269607544, 0.07128070294857025, -0.2313803732395172, -0.2086830586194992, -0.5598601698875427, -0.2462187260389328, 0.4170181155204773, 0.7126897573471069, -0.1269376575946808, -0.14813020825386047, 0.269853800535202, -0.24313072860240936, -0.03126027435064316, 0.6125224828720093, 0.49226313829421997, -0.408414751291275, 0.33473891019821167, -0.1589159071445465, -0.21065568923950195, -0.05809687450528145, -0.6324445009231567, -0.1671472042798996, -0.20690372586250305, -0.2197093516588211, 0.5105569362640381, 0.06123942881822586, -0.20219215750694275, -0.37625348567962646, -0.061649538576602936]",0.0
2019-07-24,A,"[-0.1937941312789917, 0.12673652172088623, 0.14980323612689972, -0.015635332092642784, -1.2721351385116577, -0.9332200884819031, 0.7462520003318787, -0.23480452597141266, 0.546255886554718, 0.4295109212398529, -0.2941959798336029, -0.4265306890010834, 0.6715101599693298, -0.5001197457313538, 0.5296167731285095, 0.5592754483222961, 0.5033919215202332, 0.7567344307899475, 0.25711873173713684, -0.13856427371501923, -0.6410711407661438, -0.1787957102060318, -0.5170790553092957, -0.30097314715385437, -1.5316869020462036, -0.647305428981781, 1.2247657775878906, -0.7434084415435791, 0.15102224051952362, -0.23601700365543365, 0.7790260314941406, 0.11467383056879044, 0.0788779929280281, -0.07035692781209946, -0.06670690327882767, 0.8753411173820496, 0.5790634751319885, -0.5463288426399231, -0.3665030896663666, -0.201684832572937, -0.6368780732154846, 0.11377459019422531, 0.27033448219299316, -0.22941023111343384, 0.24382050335407257, 0.07141348719596863, -0.6615214943885803, 0.6433220505714417, 0.13562379777431488, 0.009195973165333271, -0.7629004120826721, 0.5950355529785156, -0.22564522922039032, 0.5021036863327026, -0.32050415873527527, -0.06830006092786789, 0.3082970082759857, 0.2056240439414978, 0.3719311058521271, -0.5752811431884766, -0.6718451976776123, -0.32523074746131897, 0.32830262184143066, -0.40332481265068054, 0.33091530203819275, 0.3072807490825653, -0.0964120402932167, -1.1441601514816284, 0.059681009501218796, -0.8050212264060974, -0.028006404638290405, -0.10491464287042618, 0.024085571989417076, 0.09088635444641113, -0.5151639580726624, -1.4349323511123657, -1.7575546503067017, -0.48556485772132874, 1.0656367540359497, -0.729373037815094, 0.3279150128364563, 0.15812790393829346, 0.0032296974677592516, -0.21343697607517242, -0.14544694125652313, 0.24717988073825836, 0.31375864148139954, -0.3029716908931732, 0.5217437148094177, -0.864345133304596, 0.10452442616224289, -0.613603413105011, 0.05405086651444435, -0.25867903232574463, 0.17024636268615723, -0.07882078737020493, 0.0132070891559124, -0.14010655879974365, -0.22139346599578857, -0.157631054520607]",-1.0
2019-07-29,A,"[-0.27900049090385437, 0.5807626843452454, 0.25218698382377625, 0.18765990436077118, 0.07565969973802567, -0.3775177597999573, -0.10032098740339279, 0.04933886229991913, -0.18613046407699585, 0.4160887897014618, -0.4043352007865906, 0.005194677039980888, 0.5124971866607666, -0.171269953250885, 0.23012453317642212, -0.2434980571269989, -0.09938515722751617, -0.04815680533647537, -0.48089832067489624, 0.04611235484480858, -0.09752007573843002, 0.36916542053222656, 0.2849286198616028, 0.007846646942198277, 0.12502776086330414, 0.09375473856925964, 0.21814250946044922, -0.005594015121459961, 0.06688424944877625, 0.49877098202705383, -0.15546201169490814, -0.06088250130414963, -0.1401650756597519, 0.03307397663593292, 0.5301324129104614, -0.15971562266349792, 0.2413390427827835, -0.287863165140152, -0.3096790909767151, 0.2171728014945984, 0.4661470055580139, 0.45285776257514954, -0.1272730976343155, -0.2805337607860565, 0.2332286238670349, 0.3324037790298462, 0.2248087227344513, 0.12453581392765045, -0.0907808244228363, 0.2666482925415039, 0.0029244637116789818, 0.3862607777118683, -0.014904405921697617, 0.2555074989795685, 0.04285011067986488, -0.3396182060241699, 0.45158851146698, 0.1471901684999466, -0.15261879563331604, -0.22027090191841125, 0.047350697219371796, 0.5352137088775635, 0.020733939483761787, 0.09462109953165054, -0.11662837862968445, -0.08320015668869019, 0.0830448642373085, -0.25348398089408875, 0.14213232696056366, -0.09143423289060593, -0.06735730171203613, 0.0393078438937664, 0.3443335294723511, 0.32859599590301514, -0.3225139379501343, -0.2423919290304184, -0.9452989101409912, 0.1229158267378807, -0.3665124177932739, -0.18023629486560822, 0.4020422697067261, 0.19624172151088715, 0.1323636770248413, -0.020398132503032684, 0.19489282369613647, 0.32210084795951843, -0.14000670611858368, 0.14419232308864594, -0.3602088689804077, -0.4436499774456024, -0.08147253841161728, -0.050101593136787415, 0.9095261693000793, -0.17269662022590637, -0.5306777954101562, 0.2797924876213074, 0.15357469022274017, -0.3104650676250458, 0.36253029108047485, 0.18939442932605743]",2.0
2019-07-30,A,"[0.5054937601089478, 0.5435023307800293, 0.28580495715141296, 0.6655779480934143, 0.5965129137039185, 0.7813531756401062, 0.9913305640220642, -0.08249911665916443, 0.729677140712738, -0.5051727294921875, 0.20587366819381714, 1.3624517917633057, 0.6228750944137573, -0.33539947867393494, -1.6499836444854736, 0.40086930990219116, 0.053877413272857666, 0.4882245659828186, 0.022804617881774902, -1.2746210098266602, 0.7025567889213562, -0.9490832090377808, -0.3305895924568176, -1.2037774324417114, 0.2416347861289978, -0.2941775321960449, 1.3981528282165527, 0.6291396021842957, 0.6256438493728638, 0.06167483329772949, 0.04063279926776886, 0.9482713341712952, 0.15862764418125153, 0.0681113451719284, -0.5004122853279114, -1.956705927848816, 0.3075880706310272, 0.34072035551071167, -0.32416921854019165, -0.09794861078262329, -1.0720021724700928, 1.073590636253357, 0.2778666913509369, -0.5352262258529663, -0.44188839197158813, 0.43553823232650757, -0.6221299171447754, -1.579392433166504, -0.14927925169467926, -0.05255959928035736, 0.06271281838417053, -0.6572815179824829, 0.5415714979171753, -0.9887478351593018, -0.33808088302612305, 1.1057796478271484, -0.11534994840621948, 0.4391103982925415, 0.647634744644165, -0.21321384608745575, -0.7855465412139893, -0.7363275289535522, 0.5186435580253601, 0.6513862609863281, -1.5968828201293945, 0.05803738534450531, -0.31525784730911255, -0.5151633024215698, 0.7131862044334412, -0.5352357625961304, 0.03797560930252075, 0.6167106628417969, -0.241591677069664, 0.41273462772369385, 0.7300484776496887, -0.27683570981025696, 0.08414465188980103, 1.171339511871338, -0.5543714761734009, -1.2062493562698364, 0.8975831270217896, -0.5357599854469299, -0.5204892158508301, -0.061815306544303894, 0.36156952381134033, -0.9867132306098938, -0.9314510822296143, -0.6630125045776367, -0.3027903437614441, -0.037982940673828125, -0.9029184579849243, 0.510903000831604, -0.26263153553009033, 1.9063800573349, -0.9422959089279175, 0.13118484616279602, 1.2076845169067383, 2.0990357398986816, 0.6802543997764587, -0.6463527679443359]",0.0
2019-08-01,A,"[-0.3897150158882141, 0.8624312281608582, 0.34877970814704895, 1.0781654119491577, 0.2444099485874176, 0.25633639097213745, 0.4113772511482239, 0.9255357980728149, -1.183331847190857, -0.06172049045562744, 0.10299967974424362, -0.9275481104850769, 1.0583360195159912, -0.08596736937761307, -0.6748748421669006, -1.8608964681625366, 0.9683594107627869, -0.2828916311264038, -0.9122087955474854, -0.42825189232826233, 1.0298155546188354, 1.4942563772201538, 0.0014040321111679077, 0.19001057744026184, 1.049657940864563, 0.7644881010055542, 0.2049228847026825, -0.5049676895141602, 0.3842770755290985, -0.044501740485429764, -0.546128511428833, 1.8654382228851318, -0.7560372352600098, -0.32236263155937195, -0.436892569065094, 0.20569142699241638, -0.28248319029808044, -0.1702752709388733, -0.5076532363891602, -0.6575632691383362, -1.095564603805542, 0.30899152159690857, -0.5284493565559387, 0.4366074204444885, 0.23778244853019714, 0.08506380021572113, -0.1520920693874359, 0.36958783864974976, 0.5147239565849304, -0.3635926842689514, 0.41782718896865845, -0.7171272039413452, -1.2027662992477417, -1.5645339488983154, -0.34715577960014343, -0.32581061124801636, -1.0154856443405151, -0.2554730474948883, 0.1385190486907959, -0.02690356969833374, -0.3302637040615082, 0.05276951193809509, -0.8702032566070557, 0.5574487447738647, 0.03617718815803528, -0.405340313911438, -1.2666867971420288, -1.2287423610687256, 0.030826136469841003, -0.3954293429851532, -0.4206394553184509, -0.7167605757713318, -0.48252829909324646, -0.26231813430786133, 1.0821611881256104, -0.21238654851913452, 0.5199805498123169, 0.22193247079849243, -0.13850755989551544, 0.5487671494483948, 0.1988120973110199, 0.3327072262763977, -0.5753332376480103, 0.716490626335144, -1.0321670770645142, 0.398822546005249, 0.4995630383491516, 0.7998849153518677, -0.07575657963752747, -0.37021368741989136, 0.8490121960639954, -1.4264657497406006, 0.08324533700942993, 0.6986642479896545, -1.6932291984558105, -0.7653233408927917, 0.032082319259643555, 0.07668022811412811, -1.6325092315673828, 1.0285015106201172]",1.0
2019-08-07,A,"[0.2843632400035858, 0.4080580770969391, 0.3454771041870117, 0.4321095943450928, -0.0710483118891716, -0.3161841928958893, 0.5729883909225464, -0.033209178596735, 0.19524617493152618, -0.5712102055549622, -0.43692710995674133, 0.29301774501800537, 0.44219955801963806, 0.14425091445446014, 0.014410833828151226, 0.4686746299266815, 0.914783775806427, -0.1454468071460724, 0.029400145635008812, 0.07199094444513321, -0.9619908332824707, 0.060132116079330444, -0.37848353385925293, 0.2965613305568695, -0.38892149925231934, -0.3682132065296173, 0.6010605692863464, -0.29179924726486206, 0.06997091323137283, -0.3365572988986969, 0.5489431023597717, -0.26966196298599243, -0.3096732795238495, -0.42518725991249084, -0.039712268859148026, 0.6564884185791016, -0.1820545196533203, -0.18709604442119598, 0.02000298537313938, -0.25336018204689026, -0.46725162863731384, 0.5719958543777466, -0.25777116417884827, -0.0506778359413147, 0.3810234069824219, 0.7644941210746765, 0.38063153624534607, 0.507055401802063, 0.5567030310630798, 0.39195358753204346, -0.4847477376461029, -0.36909496784210205, 0.055055197328329086, -0.30254971981048584, 0.10757599025964737, -0.012879918329417706, 0.4487333297729492, -0.31368735432624817, -0.333718866109848, -0.37929365038871765, 0.6046761870384216, 0.45388245582580566, 0.2044445425271988, 0.6518673896789551, -0.052982788532972336, -0.027372300624847412, 0.1432465761899948, 0.11818068474531174, -0.07248368859291077, 0.39656201004981995, 0.3081146478652954, -0.30409279465675354, 0.300695538520813, -0.1539735645055771, -0.34616222977638245, -0.5105838179588318, -0.44362497329711914, 0.418763667345047, 0.43474045395851135, -0.4762054979801178, -0.25609666109085083, 0.39363422989845276, -0.15423612296581268, 0.27557605504989624, -0.16223891079425812, -0.23266422748565674, -0.5112435221672058, 0.10263126343488693, -0.05739772319793701, -0.40507686138153076, 0.23221947252750397, -0.451963871717453, -0.42174872756004333, -0.12985138595104218, 0.13339976966381073, 0.27430036664009094, -0.5839573740959167, 0.22096943855285645, -0.06935832649469376, 0.25518515706062317]",0.0
2019-08-09,A,"[-0.18671110272407532, 0.4618203639984131, 0.35383304953575134, 0.004994559101760387, -0.3059631288051605, -0.4089723527431488, 1.0000603199005127, -0.2833050489425659, 0.25454607605934143, -0.25217920541763306, -0.0560554638504982, -0.3181726336479187, 0.4654526710510254, -0.24812300503253937, 0.4978896677494049, -0.37097683548927307, 0.44763287901878357, -0.12417717278003693, 0.592772901058197, -0.11105293035507202, -1.179879903793335, 0.11728779971599579, -0.5849097371101379, 0.3322462737560272, -0.9804491996765137, -0.2795620262622833, 0.25444579124450684, 0.03396674990653992, 0.06893783062696457, 0.036958854645490646, 0.6401607394218445, -0.008503210730850697, 0.07114821672439575, -0.4997180998325348, -0.4529799520969391, 0.04790892452001572, -0.03756110742688179, -0.26302728056907654, -0.02648109197616577, -0.4459110200405121, -0.818204402923584, 0.7706846594810486, -0.34995684027671814, 0.09918397665023804, -0.05797988176345825, 0.08703937381505966, -0.4592468738555908, 0.4960859417915344, -0.12992914021015167, -0.0494241863489151, -0.46895188093185425, 0.22319965064525604, 0.12418222427368164, -0.26944801211357117, -0.4850815236568451, -0.2688974440097809, -0.13013803958892822, -0.0920545682311058, 0.16778533160686493, 0.06805965304374695, 0.11044180393218994, 0.2748388648033142, -0.9352079629898071, 0.5219725966453552, 0.3413379192352295, 0.5120871663093567, 0.5350532531738281, 0.3487028479576111, 0.1948939561843872, -0.04390969127416611, 1.2707374095916748, 0.4072287678718567, -0.08498702198266983, 0.3480347990989685, -0.4837679862976074, -0.8766146898269653, -0.48810702562332153, -0.29506897926330566, 0.9757441282272339, -0.46864619851112366, -0.47539249062538147, 0.43319058418273926, -0.24173910915851593, -0.7596430778503418, -0.5577715635299683, -0.962631344795227, 0.24095109105110168, 0.227207750082016, -0.35781973600387573, 0.27764421701431274, 0.12113337218761444, -0.016556333750486374, 0.0847151055932045, -0.41458815336227417, 0.4313597083091736, -0.1054789200425148, 0.08364284038543701, 0.08104868978261948, -0.2198827564716339, 0.7285552024841309]",0.0
2019-08-12,A,"[0.4103907346725464, -0.3116473853588104, 0.8757514953613281, -0.28280556201934814, -0.29227134585380554, -0.9054139852523804, 0.25166118144989014, 0.6009745001792908, -0.05060265213251114, -0.2098541557788849, -0.2630647122859955, 0.3915826380252838, -0.03417210280895233, 0.2980087697505951, -0.34580010175704956, 0.3307623565196991, 0.7441469430923462, 0.32157889008522034, 0.2369137704372406, 0.21312618255615234, -0.7982196807861328, -0.8190007209777832, -0.6729074120521545, 0.18428997695446014, -0.4798683822154999, -0.7844198942184448, 0.41849207878112793, -0.4229624569416046, 0.11021555960178375, -0.4096511900424957, -0.27604132890701294, 0.38500815629959106, -0.10478737950325012, 0.13134118914604187, -0.1488589346408844, -0.551097571849823, 0.7893012762069702, -0.8626144528388977, -0.30622780323028564, -0.44234469532966614, -0.4534982144832611, 0.308729350566864, -0.21045798063278198, -0.03200218081474304, -0.054058194160461426, 0.4325973391532898, -0.4839937686920166, -0.2164314240217209, 0.10529561340808868, 0.20854800939559937, -0.8588292002677917, -0.4955899715423584, -0.12412108480930328, -0.1856357753276825, -0.6953412294387817, 0.14672955870628357, 0.45666295289993286, 0.07807164639234543, 0.3189544975757599, -0.38805124163627625, -0.23365789651870728, -1.0753141641616821, -0.24890375137329102, 0.6977717876434326, 0.5943328142166138, 0.3396027684211731, 0.03787051886320114, -0.1624024510383606, 0.045579973608255386, 0.25539055466651917, 0.3098679780960083, 0.36485934257507324, 0.5839793682098389, 0.23914119601249695, -0.43206456303596497, -0.5543083548545837, -0.43426454067230225, 0.46864640712738037, 0.9741712808609009, 0.3397826552391052, -0.6643877029418945, 0.5696502923965454, -0.05666038393974304, 0.2295440286397934, -0.41730397939682007, -0.4777316451072693, -0.9007943272590637, -0.1572588086128235, -0.1433294713497162, -0.17334790527820587, -0.4032197594642639, 0.46040335297584534, -0.2458573877811432, -0.6529171466827393, -0.34763944149017334, 0.4792713522911072, -0.23298053443431854, 0.19530336558818817, -0.4293411374092102, 0.8202965259552002]",-2.0
2019-08-13,A,"[-0.009543403051793575, 0.31003618240356445, 0.2790035009384155, 0.3441660702228546, 0.020090825855731964, 0.014286295510828495, 0.1626792550086975, -0.016997957602143288, 0.4031994640827179, 0.038310516625642776, -0.06324469298124313, -0.027914296835660934, -0.10324384272098541, 0.09493332356214523, -0.044199902564287186, 0.3226299285888672, 0.739846408367157, 0.45086461305618286, -0.16462627053260803, 0.059042707085609436, -0.5445743203163147, -0.12251407653093338, -0.2792759835720062, 0.0290356557816267, -0.48470669984817505, 0.20034125447273254, 0.4047550559043884, -0.015386577695608139, -0.7705840468406677, 0.36772072315216064, 0.39352867007255554, -0.05985215678811073, 0.5155417323112488, -0.18691466748714447, 0.4322630763053894, 0.3671118915081024, -0.17651306092739105, 0.39725685119628906, -0.35161292552948, -0.30681368708610535, -0.34749916195869446, 0.6469823122024536, -0.23410534858703613, -0.43728750944137573, 0.21543794870376587, 0.2450941503047943, 0.002351275645196438, -0.1752305030822754, 0.01061585359275341, -0.42028263211250305, -0.1020769327878952, 0.06270793080329895, 0.5355823040008545, -0.032912477850914, 0.18961162865161896, -0.3338737487792969, -0.2904152274131775, -0.10040191560983658, -0.24740417301654816, 0.051953960210084915, 0.29609546065330505, -0.05159960687160492, -0.3089120090007782, 0.3833227753639221, 0.398225337266922, 0.23684661090373993, -0.0990392342209816, -0.4812306761741638, -0.0609392374753952, 0.14532150328159332, 0.025360489264130592, -0.20385675132274628, 0.572388768196106, 0.04973554238677025, -0.3708231747150421, -0.929813027381897, -0.1550416201353073, -0.05069699138402939, 0.14027920365333557, -0.20418983697891235, -0.5395700931549072, 0.34344521164894104, -0.20226332545280457, -0.009345280937850475, -0.28425756096839905, 0.1784231811761856, 0.3049791157245636, 0.11584971845149994, -0.3116181194782257, -0.44210436940193176, 0.23431560397148132, 0.24508675932884216, 0.18514814972877502, -0.36545541882514954, -0.01244338508695364, -0.27662375569343567, -0.09710230678319931, -0.0005517959361895919, 0.19877788424491882, 0.26202866435050964]",0.0
2019-08-14,A,"[0.14888189733028412, 0.45440539717674255, -0.22773341834545135, 0.16575750708580017, -0.1653861701488495, -0.21695972979068756, 0.14193645119667053, 0.024225665256381035, 0.00013235368533059955, -0.1041383370757103, -0.22611422836780548, -0.11270242184400558, 0.016417916864156723, -0.03495165705680847, 0.10749593377113342, 0.2233513593673706, 0.1447475105524063, -0.1713581085205078, -0.07507243007421494, 0.23635894060134888, -0.41413241624832153, -0.058761607855558395, -0.3206222653388977, 0.0247164499014616, -0.2659492492675781, -0.3895234167575836, 0.18563438951969147, -0.04836283251643181, -0.04739229381084442, 0.27755436301231384, 0.09825032949447632, 0.12957322597503662, -0.02526269108057022, -0.4594016373157501, -0.12243159115314484, 0.05864722654223442, -0.26261743903160095, -0.13834929466247559, 0.03041852079331875, -0.32181331515312195, -0.24513834714889526, 0.6795056462287903, -0.04222474619746208, 0.060704782605171204, 0.034067731350660324, -0.060553956776857376, -0.02314319647848606, 0.34037232398986816, -0.11260780692100525, 0.019951200112700462, -0.2296185940504074, 0.22463013231754303, 0.1317845731973648, 0.22189946472644806, -0.21802540123462677, -0.11451160162687302, -0.08677809685468674, 0.11044591665267944, -0.05005764961242676, 0.15881019830703735, 0.05869416147470474, -0.159475177526474, 0.11497151106595993, 0.10547306388616562, -0.057884860783815384, -0.05885983631014824, 0.5348586440086365, -0.04583738371729851, 0.0765346884727478, 0.01801656000316143, 0.3317170739173889, -0.09819076210260391, 0.26240643858909607, 0.16348761320114136, 0.16835564374923706, -0.24407991766929626, 0.05452985689043999, 0.34020790457725525, 0.34262365102767944, -0.09004650264978409, -0.2699226438999176, 0.2539438009262085, 0.025167502462863922, 0.07518748193979263, -0.15714047849178314, -0.21435797214508057, 0.13332457840442657, -0.24572376906871796, 0.07748787105083466, 0.021142080426216125, 0.1545897126197815, 0.0576007179915905, -0.15377278625965118, 0.024713732302188873, 0.11295924335718155, -0.13869710266590118, -0.06781437247991562, 0.2254890352487564, 0.2461196482181549, 0.21966944634914398]",0.0
2019-08-15,A,"[-0.20950980484485626, 0.6842415928840637, 0.38665106892585754, 0.4208155572414398, -0.8217710256576538, 0.1056189313530922, 1.208633542060852, 0.07850532233715057, 0.2471836507320404, -0.8233787417411804, -0.5650820732116699, 0.056934189051389694, 0.27898702025413513, 0.7125340700149536, -0.05137815326452255, 0.26423516869544983, 0.30708470940589905, 0.20290084183216095, 0.46978655457496643, 0.6902538537979126, -1.0445740222930908, -0.2886781096458435, -0.8128150701522827, 0.25799456238746643, -0.677772045135498, -0.21015092730522156, 0.6639700531959534, -0.18005581200122833, -0.7295235991477966, 0.2355666160583496, -0.3661564886569977, -0.1032295972108841, -0.06966978311538696, -0.693626880645752, 0.3434400260448456, 0.6928119659423828, 0.3917929530143738, -0.7062209248542786, -0.7000285387039185, -0.6946268081665039, -0.2731773853302002, 0.8224002718925476, -0.41194605827331543, -0.23603057861328125, 0.4851401448249817, -0.25126516819000244, -0.2430480271577835, -0.06619230657815933, 0.27405592799186707, -0.5181174278259277, -0.667197585105896, 0.5029865503311157, 0.24661314487457275, -0.15021930634975433, -0.27816691994667053, 0.53968745470047, -0.005118900444358587, -0.1592773050069809, -0.459498792886734, -0.4988107681274414, -0.2563295364379883, 0.03246338292956352, -0.2225302904844284, 0.30528193712234497, -0.029696667566895485, 1.0561023950576782, 0.22182707488536835, -0.4269101023674011, 0.2206391841173172, -0.07200433313846588, 0.4467740058898926, 0.44817861914634705, -0.24274173378944397, 0.08730412274599075, 0.8473988771438599, -0.5444638133049011, -0.25214773416519165, -0.37155112624168396, 1.050281047821045, -0.20067539811134338, -0.22689370810985565, -0.08987972885370255, 0.2074245661497116, 0.03949727863073349, 0.619763970375061, 0.23501400649547577, -0.07473771274089813, -0.1003943458199501, 0.6779657006263733, -0.56651771068573, -0.22064480185508728, 0.1508742868900299, 0.3147079050540924, 0.22548624873161316, 0.21608297526836395, -0.08672255277633667, -0.40563398599624634, 0.31883129477500916, 0.978188157081604, 0.8318551182746887]",3.0
2019-08-16,A,"[-0.019043700769543648, -0.4772292673587799, 0.1519993543624878, -0.14455099403858185, 0.6953597664833069, -0.24921587109565735, -0.412324458360672, -0.10347998142242432, 0.1988798826932907, -0.19570346176624298, -0.030643215402960777, -0.35145464539527893, 0.11961741000413895, -0.22960731387138367, -0.3443760871887207, 0.5757675766944885, -0.21987417340278625, 0.3291149139404297, 0.24362541735172272, 0.52702796459198, -0.005834441166371107, -0.011430825106799603, 0.06879770755767822, 0.23045575618743896, -0.4748713970184326, 0.17533572018146515, 0.5262191295623779, 0.079390749335289, 0.28682538866996765, 0.3681619167327881, 0.6653944849967957, -0.22230367362499237, 0.4546915590763092, -0.5274357199668884, 0.13998958468437195, 0.22837603092193604, 0.521281361579895, 0.11234195530414581, 0.09941766411066055, -0.5603910088539124, -0.13205817341804504, -0.08913791179656982, -0.37862852215766907, -0.24241432547569275, -0.25671717524528503, -0.012988482601940632, 0.21886469423770905, -0.13315865397453308, -0.2344529926776886, -0.6703944802284241, 0.44672372937202454, -0.029712829738855362, -0.04429314658045769, -0.04246506467461586, 0.5283674001693726, 0.33429697155952454, 0.3249020576477051, -0.6735897660255432, -0.0016510060522705317, -0.013754700310528278, 0.30445146560668945, -0.12042737752199173, 0.11031226068735123, -0.2525694966316223, -0.2529301643371582, 0.029662204906344414, 0.18287071585655212, 0.216147318482399, -0.04112383350729942, 0.0726727694272995, 0.0055099534802138805, -0.07515577971935272, -0.33704885840415955, -0.19586798548698425, 0.45423176884651184, -0.4685263931751251, 0.1771034449338913, 0.4128812253475189, 0.511222779750824, -0.36792370676994324, 0.21139255166053772, 0.2638070285320282, 0.16368477046489716, 0.08370617777109146, 0.3763897716999054, 0.43033960461616516, 0.039792366325855255, 0.548800528049469, 0.11428187042474747, 0.41249337792396545, -0.0606984868645668, 0.36865901947021484, -0.2940080761909485, 0.34545525908470154, -0.5349001288414001, -0.060677818953990936, 0.2307366281747818, 0.1321997344493866, -0.4166432321071625, -0.42345547676086426]",2.0
2019-08-20,A,"[-0.2899659276008606, -0.032577913254499435, 0.20284517109394073, 0.1162610575556755, 0.23110124468803406, 0.006430142559111118, 0.034670308232307434, -0.2693406343460083, 0.46162810921669006, -0.20606499910354614, 0.11998621374368668, 0.24319253861904144, 0.26487627625465393, 0.27176958322525024, 0.3630106747150421, -0.04733353480696678, 0.41956937313079834, 0.18480879068374634, -0.2982640564441681, -0.16828051209449768, -0.2814168334007263, 0.29799896478652954, -0.4581388831138611, 0.5574803352355957, -0.10154787451028824, -0.040939610451459885, 0.33957430720329285, -0.03125989809632301, 0.07672803848981857, 0.08572395145893097, 0.2652928829193115, -0.31228336691856384, 0.4196069538593292, -0.12104035913944244, 0.355914831161499, 0.2189941555261612, 0.04853587597608566, -0.04962190240621567, 0.04246428981423378, -0.23381000757217407, -0.008304936811327934, 0.3808777928352356, -0.36988845467567444, 0.20077310502529144, -0.21780391037464142, 0.098784901201725, -0.3401496410369873, 0.04914455860853195, 0.18273445963859558, -0.21164065599441528, -0.2387428879737854, -0.06818891316652298, 0.015835413709282875, 0.2740691006183624, -0.0413520485162735, -0.23178203403949738, 0.420862078666687, 0.052950505167245865, -0.17821797728538513, 0.18675047159194946, 0.27439790964126587, 0.6030908226966858, 0.17905966937541962, 0.3230999708175659, 0.2317594438791275, 0.004743238445371389, 0.5833973288536072, -0.11106109619140625, -0.048490703105926514, -0.0757213830947876, 0.31176280975341797, -0.14829786121845245, -0.06528160721063614, 0.06442033499479294, -0.5050502419471741, -0.7277366518974304, -0.15583308041095734, 0.04742924124002457, 0.547691822052002, -0.7247507572174072, -0.14551490545272827, 0.14956694841384888, 0.06951200217008591, -0.3274490535259247, -0.20647567510604858, -0.06301650404930115, -0.34708622097969055, 0.20019030570983887, -0.21924640238285065, 0.022642506286501884, -0.3857629597187042, -0.11726418137550354, -0.06049300730228424, -0.43257272243499756, 0.1532875895500183, 0.11328043043613434, -0.46291276812553406, -0.06910461187362671, 0.09170961380004883, -0.08649810403585434]",0.0
